Individual,Fitness
((-0.75*((((operation_windup>pair_number_of_alternative_machines)<operation_cooldown)<(machine_processing_energy_per_second/-10.0))-((warehouse_utilization_rate-pair_expected_processing_time)>(machine_replacement_cooldown+machine_cooldown))))-machine_processing_energy_per_second),428.38092048397743
((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline+6.5)>pair_expected_work_power)--6.75))),428.60546941999485
(pair_number_of_alternative_operations+(pair_expected_work_power+machine_processing_energy_per_second)),428.61741132612576
(0.25+(pair_expected_work_power+machine_processing_energy_per_second)),428.61741132612576
(0.25*(pair_expected_work_power+machine_processing_energy_per_second)),428.61741132612576
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown)))*(((job_relative_deadline>6.5)>(-1.75>(((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25))/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power))))))/9.75))),428.6611796026836
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown)))*(((job_relative_deadline>6.5)>(-1.75>(((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25))/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power))))))-9.75))),428.6611796026836
(-0.75*((pair_expected_work_power+((((job_relative_deadline>6.5)>pair_expected_work_power)*((((machine_current_breakdown_rate+pair_expected_work_power)>(machine_capacity/((job_relative_deadline>6.5)>pair_expected_work_power)))>((pair_number_of_alternative_machines>pair_expected_work_power)--1.25))>pair_expected_work_power))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),428.73599273335617
(-0.75*((pair_expected_work_power+machine_current_breakdown_rate)*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))),428.73599273335617
(-0.75*((pair_expected_work_power+(machine_processing_cost_fixed<pair_expected_work_power))*(((machine_processing_cost_per_second>job_relative_deadline)>pair_expected_work_power)-9.5))),428.73599273335617
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>5.75))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),428.73599273335617
(-0.75*((pair_expected_work_power+warehouse_utilization_rate)*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))),428.73599273335617
(-0.75*((pair_expected_work_power+(((machine_processing_cost_per_second-machine_processing_cost_fixed)*warehouse_utilization_rate)>(pair_number_of_alternative_operations/-5.0)))*(((job_relative_deadline>-4.0)>pair_expected_work_power)--1.25))),428.73599273335617
(-0.75*((pair_expected_work_power+(machine_processing_cost_per_second>(((-1.75>4.5)>(-4.75/(operation_windup*warehouse_utilization_rate)))>pair_expected_work_power)))*(((job_relative_deadline>6.5)>pair_expected_work_power)-9.75))),428.73599273335617
(-0.75*((pair_expected_work_power+((((job_relative_deadline>6.5)>pair_expected_work_power)*(((-1.75>(machine_capacity/((job_relative_deadline>6.5)>pair_expected_work_power)))>((pair_number_of_alternative_machines>pair_expected_work_power)--1.25))>pair_expected_work_power))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),428.73599273335617
(-0.75*((pair_expected_work_power+(((machine_processing_cost_per_second-machine_processing_cost_fixed)*machine_processing_cost_fixed)>(pair_number_of_alternative_operations/-5.0)))*(((job_relative_deadline>-4.0)>pair_expected_work_power)--1.25))),428.73599273335617
(-0.75*((pair_expected_work_power+((((job_relative_deadline>6.5)>pair_expected_work_power)*((((machine_current_breakdown_rate+pair_expected_work_power)>(machine_capacity/((job_relative_deadline>6.5)>pair_expected_work_power)))>((pair_number_of_alternative_machines>pair_expected_work_power)--1.25))+pair_expected_work_power))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),428.73599273335617
(-0.75*((pair_expected_work_power+pair_expected_work_power)*((job_relative_deadline>pair_expected_work_power)--6.75))),428.73599273335617
(-0.75*(pair_expected_work_power*(((machine_processing_cost_per_second>job_relative_deadline)>pair_expected_work_power)--1.25))),428.73599273335617
(-0.75*((pair_expected_work_power+((((job_relative_deadline>6.5)>pair_expected_work_power)*(((3.25>(machine_capacity/((job_relative_deadline>6.5)>pair_expected_work_power)))>((pair_number_of_alternative_machines>pair_expected_work_power)--1.25))>pair_expected_work_power))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),428.73599273335617
(-0.75*((pair_expected_work_power+(machine_processing_energy_fixed>pair_expected_work_power))*(((machine_processing_cost_per_second>job_relative_deadline)>pair_expected_work_power)-9.5))),428.73599273335617
(-0.75*((pair_expected_work_power+(machine_processing_cost_per_second>(((-1.75>4.5)>(-4.75-(operation_windup*warehouse_utilization_rate)))>pair_expected_work_power)))*(((job_relative_deadline>6.5)>pair_expected_work_power)-9.75))),428.73599273335617
(-0.75*((pair_expected_work_power-machine_current_breakdown_rate)*(((job_relative_deadline>6.5)>pair_expected_work_power)--6.75))),428.73599273335617
(-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>-0.75)--1.25))),428.78824206233253
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*((job_relative_deadline>((job_relative_deadline>6.5)<pair_expected_work_power))--6.75))),428.78824206233253
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>6.5)>machine_processing_energy_fixed)--1.25))),428.78824206233253
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>((((job_relative_deadline>job_relative_deadline)>4.5)>(pair_number_of_alternative_operations/(machine_cooldown/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_number_of_alternative_operations)--1.25))),428.78824206233253
(machine_processing_cost_per_second<machine_current_breakdown_rate),428.865627906664
(-0.75*((pair_expected_work_power-(machine_processing_cost_fixed*pair_expected_work_power))*(((job_relative_deadline>6.5)>pair_expected_work_power)--6.75))),428.8936043398846
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_expected_work_power/machine_cooldown))+machine_cooldown))*(((job_relative_deadline>6.5)>-7.25)--1.25))),429.14960632112064
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_expected_work_power/machine_cooldown))+machine_cooldown))*(((job_relative_deadline>6.5)>-0.75)--1.25))),429.14960632112064
(job_remaining_number_of_operations>(-9.75*(machine_processing_energy_per_second<job_relative_deadline))),429.29411396763606
(-0.75*((pair_expected_work_power+(pair_expected_work_power>machine_cooldown))/(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))),429.31340610268705
(machine_cooldown/(machine_replacement_cooldown+pair_expected_work_power)),429.3688128454623
(((pair_number_of_alternative_operations-(machine_processing_energy_per_second<operation_cooldown))>machine_current_breakdown_rate)/(machine_processing_cost_per_second+(8.0+pair_number_of_alternative_operations))),429.3994628107185
((warehouse_utilization_rate+machine_processing_energy_per_second)*job_remaining_work_to_complete),429.5188656715152
(machine_processing_cost_fixed-operation_cooldown),429.58995039466345
(-0.75*((pair_expected_work_power+operation_work_required)*((((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)-2.5)--1.25))),429.6878313904656
(pair_expected_processing_time*((((-9.25*machine_current_breakdown_rate)/pair_number_of_alternative_machines)+((operation_work_required*job_remaining_work_to_complete)/-8.5))<(job_remaining_number_of_operations*(machine_capacity/pair_number_of_alternative_operations)))),429.7325124320329
((operation_windup/pair_number_of_alternative_machines)>(warehouse_utilization_rate<((machine_processing_energy_fixed<operation_cooldown)*9.5))),429.761314686572
((operation_windup/pair_number_of_alternative_machines)>(warehouse_utilization_rate<((machine_processing_energy_fixed*operation_cooldown)*9.5))),429.761314686572
((operation_cooldown>((pair_number_of_alternative_machines*job_starting_number_of_operations)/machine_current_breakdown_rate))+(operation_work_required/((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))),429.8208903138422
((pair_expected_processing_time+(pair_number_of_alternative_machines+(machine_processing_cost_fixed<(-4.75>-4.25))))+machine_replacement_cooldown),429.909650451793
((pair_expected_processing_time+(pair_number_of_alternative_machines+((machine_processing_energy_per_second<machine_processing_cost_fixed)<(8.0>-4.25))))+machine_replacement_cooldown),429.909650451793
((pair_expected_processing_time+(pair_number_of_alternative_machines+(machine_processing_cost_fixed<(8.0>-4.25))))+machine_replacement_cooldown),429.909650451793
((pair_expected_processing_time+(pair_number_of_alternative_machines+((machine_processing_energy_per_second<machine_processing_cost_fixed)+(8.0>-4.25))))+machine_replacement_cooldown),429.909650451793
((((((job_relative_deadline>6.5)>pair_expected_work_power)--1.25)*((pair_number_of_alternative_machines/machine_processing_cost_per_second)*6.75))<machine_processing_energy_fixed)<(((job_remaining_number_of_operations-(-7.25+5.25))>((job_relative_deadline-job_remaining_number_of_operations)/(machine_replacement_cooldown<8.25)))+((machine_processing_cost_fixed+machine_capacity)*machine_capacity))),429.91390068437005
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>job_remaining_number_of_operations))*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))),429.9706617979473
(((pair_number_of_alternative_machines<(machine_current_breakdown_rate/job_relative_deadline))*machine_processing_cost_per_second)*(9.5/pair_number_of_alternative_machines)),429.97298495532937
(job_starting_number_of_operations>machine_processing_energy_fixed),430.11275345081003
(machine_replacement_cooldown/(machine_processing_cost_per_second>(((-1.75/4.5)>(-6.5/operation_windup))>pair_expected_work_power))),430.11633716064796
(machine_replacement_cooldown/(machine_processing_cost_per_second>(((-1.75>4.5)>(-6.5/operation_windup))>pair_expected_work_power))),430.11633716064796
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/machine_processing_cost_fixed))>-6.75))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),430.21983669998264
(((((7.25/(machine_cooldown-job_remaining_work_to_complete))>machine_processing_cost_per_second)*job_starting_number_of_operations)-pair_number_of_alternative_machines)--8.5),430.39441116436876
(((machine_replacement_cooldown-6.25)/machine_processing_cost_fixed)+(((machine_current_breakdown_rate*(-3.5<operation_windup))/warehouse_utilization_rate)*(4.5/(machine_processing_energy_fixed+machine_capacity)))),430.46417174457974
(-5.0*((machine_replacement_cooldown+-2.75)+job_relative_deadline)),430.50010582857254
(machine_processing_cost_fixed/job_remaining_work_to_complete),430.5172584189831
(7.0>(machine_processing_cost_per_second+machine_cooldown)),430.53027602015226
((-4.5+machine_capacity)*warehouse_utilization_rate),430.59866615770574
((-4.5>machine_capacity)*warehouse_utilization_rate),430.59866615770574
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*((pair_number_of_alternative_machines>pair_expected_work_power)--1.25))>machine_cooldown))*-0.75)),430.6156102952851
((2.0<job_remaining_number_of_operations)*3.5),430.6839255819601
((operation_work_required/(1.75>(-8.5+machine_current_breakdown_rate)))/(operation_work_required+pair_expected_processing_time)),430.7257799158358
(((((7.25/pair_number_of_alternative_operations)>machine_processing_cost_per_second)*job_starting_number_of_operations)-pair_number_of_alternative_machines)--8.5),430.9130734155316
(machine_processing_cost_per_second*(machine_processing_cost_per_second>(((-1.75<4.5)>(pair_number_of_alternative_operations/operation_windup))>(machine_processing_energy_fixed>machine_cooldown)))),430.93542327971574
(((pair_number_of_alternative_operations*((-8.25+job_starting_number_of_operations)+(machine_current_breakdown_rate+job_starting_number_of_operations)))-((pair_expected_work_power-machine_capacity)--4.25))+pair_number_of_alternative_operations),431.0148529589018
(machine_replacement_cooldown/machine_processing_cost_fixed),431.0456289147737
(8.75/(machine_processing_cost_per_second>pair_number_of_alternative_operations)),431.10598042184165
(((job_remaining_work_to_complete>-3.5)-job_remaining_work_to_complete)-pair_number_of_alternative_operations),431.10598042184165
(pair_number_of_alternative_operations/-2.5),431.10598042184165
(pair_number_of_alternative_machines<(pair_number_of_alternative_operations/-6.0)),431.10598042184165
(6.25-pair_number_of_alternative_operations),431.10598042184165
(operation_windup<((pair_number_of_alternative_operations-((4.0<pair_expected_processing_time)-(operation_work_required+operation_windup)))+(((pair_expected_processing_time+job_remaining_number_of_operations)>(machine_replacement_cooldown<machine_capacity))-(job_relative_deadline/8.75)))),431.1374484514781
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/machine_processing_cost_fixed))>machine_cooldown))*(((job_relative_deadline>6.5)>(machine_processing_energy_per_second>operation_cooldown))--1.25))),431.14133399343643
(-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*-0.75)),431.1934005808269
(-0.75*((pair_expected_work_power/((machine_processing_cost_fixed*(pair_expected_work_power/machine_cooldown))>machine_cooldown))*(((job_relative_deadline>2.0)>machine_cooldown)--1.25))),431.3261714292109
(-0.75*((-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)-(machine_capacity/-5.0))))*(((job_relative_deadline>(machine_capacity+pair_expected_work_power))>pair_expected_work_power)--1.25))),431.3504910210261
((pair_expected_work_power+(1.0>machine_replacement_cooldown))/(-4.75+(machine_current_breakdown_rate/(job_remaining_number_of_operations-(machine_cooldown+pair_number_of_alternative_operations))))),431.39968782793096
((job_relative_deadline*(machine_processing_energy_fixed>-4.75))*(pair_number_of_alternative_machines-(machine_processing_cost_fixed/((operation_windup*machine_current_breakdown_rate)+(operation_work_required--8.25))))),431.5407369790177
((((operation_windup>-5.25)>machine_processing_cost_per_second)-(machine_capacity<((machine_current_breakdown_rate+-6.0)<-9.0)))<(pair_expected_processing_time-job_relative_deadline)),431.5791382680551
(machine_cooldown>7.25),431.83118101050434
((0.25-4.0)<(1.25-(machine_capacity/warehouse_utilization_rate))),431.87798534614575
((-4.5*machine_capacity)*warehouse_utilization_rate),431.87798534614575
((machine_capacity/job_remaining_number_of_operations)<job_remaining_number_of_operations),432.0199410676963
(machine_cooldown<(((machine_processing_cost_per_second-pair_number_of_alternative_operations)/machine_processing_cost_per_second)+(operation_cooldown<machine_processing_energy_fixed))),432.04574551470625
((3.75<machine_processing_cost_per_second)/(pair_number_of_alternative_operations/(pair_number_of_alternative_machines*machine_current_breakdown_rate))),432.04899044315073
(((((job_relative_deadline+machine_capacity)/machine_processing_cost_per_second)-1.25)/7.75)*(machine_current_breakdown_rate/warehouse_utilization_rate)),432.0899550018056
(((job_remaining_work_to_complete*(warehouse_utilization_rate-job_remaining_number_of_operations))<(pair_expected_work_power/pair_expected_work_power))*pair_expected_work_power),432.09309597525004
(((machine_processing_cost_per_second<((job_remaining_number_of_operations<machine_processing_cost_per_second)>(operation_work_required>-3.75)))>warehouse_utilization_rate)/(machine_processing_energy_fixed<((pair_number_of_alternative_operations>(warehouse_utilization_rate/-7.75))<((-5.75<pair_expected_processing_time)*(8.5<machine_processing_energy_per_second))))),432.11540815676665
(job_relative_deadline*(((((-1.75>4.5)>(machine_capacity/-5.0))>pair_expected_work_power)+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--6.75))),432.21365882741856
(((((7.25/(machine_cooldown-job_remaining_work_to_complete))>machine_processing_cost_per_second)*job_starting_number_of_operations)-pair_expected_processing_time)--8.5),432.2212654473936
(machine_processing_cost_per_second+(machine_replacement_cooldown/(((machine_processing_cost_per_second*machine_processing_cost_per_second)>(machine_current_breakdown_rate-machine_current_breakdown_rate))*(machine_current_breakdown_rate-pair_number_of_alternative_operations)))),432.295578465172
(-0.75*((pair_expected_work_power+((pair_expected_work_power*(pair_number_of_alternative_machines/(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*job_relative_deadline)),432.31208403573703
(-0.75*((pair_expected_work_power+((pair_expected_work_power*(pair_number_of_alternative_machines/(warehouse_utilization_rate*(-5.25>(((-1.75>-4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*job_relative_deadline)),432.31208403573703
(-0.75*((pair_expected_work_power+((pair_expected_work_power*(pair_number_of_alternative_machines/(warehouse_utilization_rate*(-5.25>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*job_relative_deadline)),432.31208403573703
(machine_processing_cost_fixed/machine_cooldown),432.42013648610856
((((machine_processing_energy_per_second+machine_replacement_cooldown)>(-9.5*(-8.75-pair_number_of_alternative_operations)))<(job_remaining_work_to_complete+machine_replacement_cooldown))*machine_cooldown),432.46341882786226
((pair_number_of_alternative_machines/job_remaining_number_of_operations)+((((job_remaining_work_to_complete<6.25)+(operation_work_required/machine_processing_cost_fixed))-machine_current_breakdown_rate)/job_relative_deadline)),432.5265961397035
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>(pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown)))--1.25))),432.614829271638
(-1.0*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>(pair_expected_work_power+((machine_processing_cost_fixed<machine_processing_cost_fixed)>machine_cooldown)))--1.25))),432.614829271638
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>(pair_expected_work_power+((machine_processing_cost_fixed<machine_processing_cost_fixed)>machine_cooldown)))--1.25))),432.614829271638
(((machine_processing_energy_fixed>((operation_work_required>machine_current_breakdown_rate)/machine_capacity))*machine_processing_energy_per_second)-machine_cooldown),432.6412567747422
(job_starting_number_of_operations*machine_processing_cost_per_second),432.6471930253356
((job_starting_number_of_operations/2.0)/((job_starting_number_of_operations*(machine_processing_cost_fixed/-2.0))>operation_work_required)),432.65306259057724
((job_starting_number_of_operations/2.0)/((job_starting_number_of_operations*(machine_processing_cost_fixed>(pair_number_of_alternative_machines<job_relative_deadline)))>operation_work_required)),432.65306259057724
((job_starting_number_of_operations/2.0)/((job_starting_number_of_operations*(machine_processing_cost_fixed>-2.0))>operation_work_required)),432.65306259057724
(((-3.25-machine_processing_cost_fixed)-(job_starting_number_of_operations/machine_replacement_cooldown))/(9.5/(3.25/machine_processing_cost_fixed))),432.7695115991847
((job_remaining_work_to_complete-2.5)-(job_relative_deadline*machine_current_breakdown_rate)),432.968877939221
(-0.75<((pair_expected_work_power+(machine_capacity-machine_cooldown))*(machine_cooldown--1.25))),433.0205010740495
(machine_current_breakdown_rate/operation_windup),433.03686875133326
(pair_number_of_alternative_machines/machine_capacity),433.03785215356334
(((machine_replacement_cooldown-6.25)/machine_processing_cost_fixed)/(((machine_current_breakdown_rate*(-3.5<operation_windup))/warehouse_utilization_rate)*(4.5/(machine_processing_energy_fixed+machine_capacity)))),433.0550635618955
((machine_processing_energy_per_second+job_starting_number_of_operations)*((machine_processing_energy_fixed*operation_windup)+((2.75*machine_capacity)+((operation_work_required<pair_number_of_alternative_operations)-job_remaining_number_of_operations)))),433.13000560068804
(-2.25/(((pair_expected_processing_time*machine_processing_cost_per_second)-machine_processing_cost_per_second)+(operation_cooldown/operation_windup))),433.23028112031034
(machine_processing_cost_fixed*machine_cooldown),433.2624449167107
(((machine_processing_cost_per_second<(pair_expected_processing_time>(job_relative_deadline>-3.75)))>machine_cooldown)/(machine_processing_energy_fixed<((pair_number_of_alternative_operations/(warehouse_utilization_rate/-7.75))<((-5.75<pair_expected_processing_time)*(8.5<machine_processing_energy_per_second))))),433.34792633460927
(((machine_processing_cost_per_second<((job_remaining_number_of_operations<machine_processing_cost_per_second)>(job_relative_deadline>-3.75)))>machine_cooldown)/(machine_processing_energy_fixed<((pair_number_of_alternative_operations/(warehouse_utilization_rate/-7.75))<((-5.75<pair_expected_processing_time)*(8.5<machine_processing_energy_per_second))))),433.34792633460927
(machine_processing_cost_fixed/job_starting_number_of_operations),433.4017613325507
(machine_processing_cost_fixed-job_starting_number_of_operations),433.4017613325507
(4.0*(machine_processing_cost_fixed+pair_number_of_alternative_operations)),433.40767545474034
(-0.75+((machine_current_breakdown_rate+((machine_processing_cost_fixed*(pair_number_of_alternative_operations>machine_processing_cost_fixed))>machine_cooldown))*(((job_relative_deadline--6.25)>pair_expected_work_power)--1.25))),433.49679326560033
(job_remaining_number_of_operations/machine_capacity),433.6588064900499
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>-3.25)--1.25))/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)-(pair_expected_work_power+(machine_capacity>machine_cooldown))))),433.6907641131647
(pair_expected_work_power-((operation_work_required*job_remaining_number_of_operations)>(-6.0*pair_expected_processing_time))),433.8675405668508
((-5.0<(machine_processing_energy_fixed<((machine_processing_energy_per_second+operation_windup)>pair_number_of_alternative_machines)))*((job_remaining_work_to_complete*9.5)>(machine_processing_energy_per_second/((pair_expected_work_power/operation_cooldown)+(machine_processing_cost_per_second<machine_processing_cost_per_second))))),433.88724475652083
(job_remaining_work_to_complete/(-3.0-(3.5>(machine_processing_cost_per_second-machine_processing_energy_per_second)))),433.88724475652083
(job_remaining_work_to_complete/(-3.0-(3.5>(machine_capacity-machine_processing_energy_per_second)))),433.88724475652083
(job_remaining_work_to_complete/-5.5),433.88724475652083
(job_remaining_number_of_operations-job_remaining_work_to_complete),433.88724475652083
(((job_remaining_work_to_complete*-6.0)<(pair_expected_work_power/pair_expected_work_power))*pair_expected_work_power),433.88965959619696
(-0.75*((pair_expected_work_power+((job_remaining_work_to_complete>warehouse_utilization_rate)>machine_cooldown))*(((pair_number_of_alternative_machines>-4.0)>pair_expected_work_power)--1.25))),433.88965959619696
(((job_remaining_work_to_complete*-6.0)<(pair_number_of_alternative_machines/pair_expected_work_power))*pair_expected_work_power),433.88965959619696
(operation_cooldown>pair_expected_work_power),433.91871990686724
((-1.75>4.5)<job_remaining_number_of_operations),434.0015404426019
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)-((pair_expected_work_power+(((job_remaining_number_of_operations-machine_processing_cost_fixed)*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>-4.0)>pair_expected_work_power)--1.25))))),434.0218872659887
(-0.75*((pair_expected_work_power+((machine_replacement_cooldown*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)-((pair_expected_work_power+(((job_remaining_number_of_operations-machine_processing_cost_fixed)*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>-4.0)>pair_expected_work_power)--1.25))))),434.0218872659887
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))))),434.0218872659887
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*((-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines>pair_expected_work_power))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25)))--6.75))),434.0218872659887
(operation_work_required-job_remaining_number_of_operations),434.03833657221435
((-1.0*(job_remaining_work_to_complete*job_remaining_number_of_operations))<machine_current_breakdown_rate),434.0450692987316
(machine_processing_energy_fixed>job_remaining_number_of_operations),434.1171498986997
(machine_replacement_cooldown/job_starting_number_of_operations),434.1394183581543
(machine_processing_energy_per_second+warehouse_utilization_rate),434.1492976288435
(5.0*machine_processing_energy_per_second),434.1492976288435
(machine_processing_energy_per_second/4.0),434.1492976288435
(machine_processing_energy_per_second--3.25),434.1492976288435
(6.5>(machine_processing_cost_per_second>machine_processing_energy_per_second)),434.1492976288435
(machine_processing_energy_per_second>(machine_processing_cost_per_second>pair_number_of_alternative_operations)),434.1492976288435
(machine_processing_energy_per_second--8.25),434.1492976288435
(machine_processing_energy_per_second>machine_processing_energy_fixed),434.1492976288435
((machine_processing_energy_per_second>pair_number_of_alternative_operations)--6.0),434.1492976288435
(machine_processing_energy_per_second--4.0),434.1492976288435
((warehouse_utilization_rate+machine_processing_energy_per_second)*5.0),434.1492976288435
(machine_processing_energy_per_second-0.25),434.1492976288435
(job_remaining_number_of_operations>(-4.0*(((9.5/(job_remaining_work_to_complete/job_relative_deadline))/pair_number_of_alternative_operations)*7.25))),434.2048311873333
((((-0.75*-7.75)*((-8.25+job_starting_number_of_operations)+(machine_current_breakdown_rate+job_starting_number_of_operations)))-((pair_expected_work_power-machine_capacity)--4.25))+pair_number_of_alternative_operations),434.35450849499705
(machine_replacement_cooldown/(machine_processing_cost_per_second<(((-1.75/4.5)>job_remaining_number_of_operations)>pair_expected_work_power))),434.38640072897755
(machine_replacement_cooldown/machine_processing_cost_per_second),434.38640072897755
(machine_replacement_cooldown/(machine_processing_cost_per_second<(((-1.75/4.5)>(-7.75/operation_windup))>pair_expected_work_power))),434.38640072897755
(machine_replacement_cooldown/(machine_processing_cost_per_second<(((-1.75/4.5)>(-6.5/operation_windup))>pair_expected_work_power))),434.38640072897755
(((-7.75*job_remaining_number_of_operations)/machine_current_breakdown_rate)/(pair_number_of_alternative_operations<((4.75*(0.5-machine_current_breakdown_rate))+machine_processing_cost_fixed))),434.497531581363
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/operation_windup))>job_remaining_number_of_operations))),434.5619213175374
(-0.75*((pair_expected_work_power+((job_remaining_number_of_operations*warehouse_utilization_rate)>machine_cooldown))*(((-6.75>6.5)>pair_expected_work_power)--1.25))),434.57362556609485
(-0.75*((pair_expected_work_power>((job_remaining_work_to_complete>warehouse_utilization_rate)>machine_cooldown))*(((pair_number_of_alternative_machines>-4.0)>pair_expected_work_power)--1.25))),434.63249370601596
